Timestamp,Source IP,Source Port,Dest IP,Dest Port,Protocol,Flags,Size,Event,Severity
2025-12-11 10:38:15,192.168.0.1,45633,239.255.255.250,1900,UDP,NONE,478,UDP packet from 192.168.0.1:45633 to 239.255.255.250:1900,INFO
2025-12-11 10:38:15,192.168.0.1,45633,239.255.255.250,1900,UDP,NONE,478,UDP packet from 192.168.0.1:45633 to 239.255.255.250:1900,INFO
2025-12-11 10:38:19,192.168.18.111,33692,34.36.137.203,443,TCP,PA,91,TCP connection from 192.168.18.111:33692 to 34.36.137.203:443 [PA] HTTPS,INFO
2025-12-11 10:38:19,34.36.137.203,443,192.168.18.111,33692,TCP,A,52,TCP connection from 34.36.137.203:443 to 192.168.18.111:33692 [A],INFO
2025-12-11 10:38:19,34.36.137.203,443,192.168.18.111,33692,TCP,PA,91,TCP connection from 34.36.137.203:443 to 192.168.18.111:33692 [PA],INFO
2025-12-11 10:38:19,192.168.18.111,33692,34.36.137.203,443,TCP,A,52,TCP connection from 192.168.18.111:33692 to 34.36.137.203:443 [A] HTTPS,INFO
2025-12-11 10:38:20,192.168.18.111,42420,172.237.72.79,443,TCP,A,52,TCP connection from 192.168.18.111:42420 to 172.237.72.79:443 [A] HTTPS,INFO
2025-12-11 10:38:20,192.168.18.111,47492,199.165.136.100,443,TCP,A,52,TCP connection from 192.168.18.111:47492 to 199.165.136.100:443 [A] HTTPS,INFO
2025-12-11 10:38:20,172.237.72.79,443,192.168.18.111,42420,TCP,A,52,TCP connection from 172.237.72.79:443 to 192.168.18.111:42420 [A],INFO
2025-12-11 10:38:20,199.165.136.100,443,192.168.18.111,47492,TCP,A,52,TCP connection from 199.165.136.100:443 to 192.168.18.111:47492 [A],INFO
2025-12-11 10:38:22,192.168.18.1,46364,239.255.255.250,1900,UDP,NONE,160,UDP packet from 192.168.18.1:46364 to 239.255.255.250:1900,INFO
2025-12-11 10:38:22,192.168.18.187,57621,192.168.18.255,57621,UDP,NONE,72,UDP packet from 192.168.18.187:57621 to 192.168.18.255:57621,INFO
2025-12-11 10:38:22,192.168.18.1,46364,239.255.255.250,1900,UDP,NONE,160,UDP packet from 192.168.18.1:46364 to 239.255.255.250:1900,INFO
2025-12-11 10:38:24,192.168.18.1,46364,239.255.255.250,1900,UDP,NONE,161,UDP packet from 192.168.18.1:46364 to 239.255.255.250:1900,INFO
2025-12-11 10:38:24,192.168.18.1,46364,239.255.255.250,1900,UDP,NONE,161,UDP packet from 192.168.18.1:46364 to 239.255.255.250:1900,INFO
2025-12-11 10:38:25,192.168.0.1,35468,192.168.0.255,20002,UDP,NONE,353,UDP packet from 192.168.0.1:35468 to 192.168.0.255:20002,INFO
2025-12-11 10:38:28,192.168.18.111,39182,18.97.36.2,443,TCP,PA,292,TCP connection from 192.168.18.111:39182 to 18.97.36.2:443 [PA] HTTPS,INFO
2025-12-11 10:38:28,18.97.36.2,443,192.168.18.111,39182,TCP,PA,170,TCP connection from 18.97.36.2:443 to 192.168.18.111:39182 [PA],INFO
2025-12-11 10:38:28,192.168.18.111,39182,18.97.36.2,443,TCP,A,52,TCP connection from 192.168.18.111:39182 to 18.97.36.2:443 [A] HTTPS,INFO
2025-12-11 10:38:29,192.168.18.111,39182,18.97.36.2,443,TCP,PA,192,TCP connection from 192.168.18.111:39182 to 18.97.36.2:443 [PA] HTTPS,INFO
2025-12-11 10:38:29,18.97.36.2,443,192.168.18.111,39182,TCP,A,52,TCP connection from 18.97.36.2:443 to 192.168.18.111:39182 [A],INFO
2025-12-11 10:38:30,192.168.18.111,47810,34.107.243.93,443,TCP,PA,91,TCP connection from 192.168.18.111:47810 to 34.107.243.93:443 [PA] HTTPS,INFO
2025-12-11 10:38:30,34.107.243.93,443,192.168.18.111,47810,TCP,A,52,TCP connection from 34.107.243.93:443 to 192.168.18.111:47810 [A],INFO
2025-12-11 10:38:30,34.107.243.93,443,192.168.18.111,47810,TCP,PA,91,TCP connection from 34.107.243.93:443 to 192.168.18.111:47810 [PA],INFO
2025-12-11 10:38:30,192.168.18.111,47810,34.107.243.93,443,TCP,A,52,TCP connection from 192.168.18.111:47810 to 34.107.243.93:443 [A] HTTPS,INFO
2025-12-11 10:38:31,192.168.18.111,58510,34.160.144.191,443,TCP,PA,98,TCP connection from 192.168.18.111:58510 to 34.160.144.191:443 [PA] HTTPS,INFO
2025-12-11 10:38:32,34.160.144.191,443,192.168.18.111,58510,TCP,A,52,TCP connection from 34.160.144.191:443 to 192.168.18.111:58510 [A],INFO
2025-12-11 10:38:32,34.160.144.191,443,192.168.18.111,58510,TCP,PA,98,TCP connection from 34.160.144.191:443 to 192.168.18.111:58510 [PA],INFO
